지번주소,도로명주소,도로명우편번호,사업자명,경도,위도
서울특별시 중구 충무로4가 125-11번지 행복빌딩,"서울특별시 중구 퇴계로 216, 행복빌딩 지하층 (충무로4가)",4625,GEEK STAR PC CAFE (긱스타 피시 카페),126.995801162333,37.5613712461329
서울특별시 중구 신당동 369-26번지 우봉빌딩,"서울특별시 중구 다산로 132, 우봉빌딩 3층 (신당동)",4590,1프로 pc 아레나,127.01138242008,37.5555099656473
서울특별시 중구 신당동 372-434 2층,"서울특별시 중구 동호로7길 45 (신당동,2층)",,PC토랑,127.010889689197,37.5518020452993
서울특별시 중구 신당동 52-228 지상 2층,"서울특별시 중구 퇴계로86길 70 (신당동,지상 2층)",,HARU PC,127.018696899098,37.5626194326071
서울특별시 중구 신당동 292-43,"서울특별시 중구 다산로 222, 3층 (신당동)",4586,긱스타PC,127.015591399432,37.5628525208577
서울특별시 중구 신당동 100-9 지상 2층,"서울특별시 중구 다산로42길 3 (신당동,지상 2층)",,액션pc방,127.016545009327,37.5650353249966
서울특별시 중구 신당동 236-4번지,서울특별시 중구 다산로29길 51  (신당동),,바이러스피시방,127.011408629616,37.5618844278084
서울특별시 중구 초동 18-12번지,서울특별시 중구 충무로4길 2  (초동),,pc하우스,126.992993567185,37.5649387886034
서울특별시 중구 신당동 292-43번지,서울특별시 중구 다산로 222  (신당동),,사이버리아신당2점,127.015591399432,37.5628525208577
서울특별시 용산구 갈월동 98-1 2층,"서울특별시 용산구 한강대로77길 11, 2층 (갈월동)",4322,제노PC방(갈월점),126.972130856033,37.5417114040155
서울특별시 용산구 이태원동 127-12 스카이하이,"서울특별시 용산구 이태원로 180, 스카이하이 지하1층 (이태원동)",4406,아이뎁스PC,126.994224816687,37.5342217426698
서울특별시 용산구 이태원동 646 기업은행,"서울특별시 용산구 녹사평대로 240, 1층 (이태원동)",4343,리얼PC방,126.98763333746,37.5389065292265
서울특별시 용산구 이촌동 300-10 전보상가 지하,"서울특별시 용산구 이촌로 290, 지하층 (이촌동, 전보상가)",4425,포그네PC방,126.978884210078,37.5181933311082
서울특별시 용산구 보광동 260-30 2층,"서울특별시 용산구 보광로 40, 2층 (보광동)",4415,엔탑PC방,126.999577904884,37.528013623307
서울특별시 용산구 청파동2가 71-88,"서울특별시 용산구 청파로47길 52, 지층 102호 (청파동2가, 명신프라자)",4309,놀숲PC,126.967646680698,37.5449725093355
서울특별시 용산구 용문동 38-214 2층,"서울특별시 용산구 효창원로37길 29, 2층 (용문동)",4356,3POP PC방,126.95877718467,37.5381606210203
서울특별시 용산구 청파동2가 63-5 중하빌딩,"서울특별시 용산구 청파로47길 66, 중하빌딩 (청파동2가)",4310,PC CLUB 블랙,126.966770459878,37.545067501628
서울특별시 용산구 한남동 633-3 제일빌딩,"서울특별시 용산구 대사관로 72, 제일빌딩 지하1층 (한남동)",4402,덤프,127.005947068599,37.5330952126175
서울특별시 용산구 후암동 244-79 101호/109호,"서울특별시 용산구 후암로28길 38, 101호/109호 (후암동, 남산리치빌)",4331,3POP,126.979266187454,37.5493219003255
서울특별시 용산구 한강로3가 40-713번지 양지빌딩,서울특별시 용산구 한강대로21나길 40 (한강로3가),4378,드래곤힐스pc방,126.964227468456,37.5282491342856
