id,road_address,business_name,longitude,latitude,category
65,서울특별시 성동구 용답중앙23길 20,용답동주민센터,127.055568294109,37.5640678106196,주민센터
66,서울특별시 광진구 긴고랑로12길 49,중곡제1동주민센터,127.080052075962,37.5606676237144,주민센터
67,서울특별시 광진구 능동로 346,중곡제2동주민센터,127.081475106274,37.5601504693098,주민센터
68,서울특별시 광진구 용마산로 117,중곡제3동주민센터(임시청사),127.086556882708,37.5640418604213,주민센터
69,서울특별시 광진구 긴고랑로 131,중곡제4동주민센터,127.089432923963,37.5590986524587,주민센터
70,서울특별시 광진구 천호대로112길 55,능동주민센터,127.080552145109,37.5537605998899,주민센터
71,서울특별시 광진구 광나루로36길 56,구의제1동주민센터,127.085677335897,37.5424132407312,주민센터
72,서울특별시 광진구 천호대로136길 55,구의제2동주민센터,127.08993400467,37.547169602748,주민센터
73,서울특별시 광진구 강변역로 17,구의제3동주민센터,127.091984746444,37.5379934173484,주민센터
74,서울특별시 광진구 광장로 52,광장동주민센터,127.103009793202,37.5468827638378,주민센터
75,서울특별시 광진구 자양로13길 37,자양제1동주민센터,127.082394865358,37.5344979490775,주민센터
76,서울특별시 광진구 자양로3가길 26,자양제2동주민센터,127.084387544694,37.5287993322535,주민센터
77,서울특별시 광진구 뚝섬로 568,자양제3동주민센터,127.072902425153,37.5338339360146,주민센터
78,서울특별시 광진구 뚝섬로26길 58,자양제4동주민센터,127.066258359663,37.5340977893248,주민센터
79,서울특별시 광진구 능동로17길 39,화양동주민센터,127.071267629589,37.5465267774587,주민센터
80,서울특별시 광진구 면목로13,군자동주민센터,127.075349383615,37.5554852103262,주민센터
81,서울특별시 동대문구 천호대로27길 35,용신동주민센터,127.037275183875,37.5758001067263,주민센터
82,서울특별시 동대문구 약령시로 71,제기동주민센터,127.037822034874,37.5831100568691,주민센터
83,서울특별시 동대문구 서울시립대로9길21,전농제1동주민센터,127.047727123176,37.5779707132726,주민센터
84,서울특별시 동대문구 사가정로 137,전농제2동주민센터,127.06000784823,37.5780910683282,주민센터
85,서울특별시 동대문구 사가정로 30,답십리제1동주민센터,127.051274904171,37.5718230910833,주민센터
86,서울특별시 동대문구 한천로11길 18,답십리제2동주민센터,127.061282067268,37.5673977670564,주민센터
87,서울특별시 동대문구 한천로18길 52,장안제1동주민센터,127.066413069009,37.5678193611099,주민센터
88,서울특별시 동대문구 사가정로 230-1,장안제2동주민센터,127.070589382382,37.5784714712379,주민센터
89,서울특별시 동대문구 왕산로 239 4층,청량리동주민센터,127.048169864241,37.5830461915113,주민센터
90,서울특별시 동대문구 회기로25길 12-1,회기동주민센터,127.055377905474,37.5908061635189,주민센터
91,서울특별시 동대문구 외대역동로6길 3,휘경제1동주민센터,127.065761186023,37.5929078049257,주민센터
92,서울특별시 동대문구 한천로 329,휘경제2동주민센터,127.068591769026,37.5901338416767,주민센터
93,서울특별시 동대문구 외대역동로 114-1,이문제1동주민센터,127.065482975741,37.5978134973025,주민센터
94,서울특별시 동대문구 신이문로 27-5,이문제2동주민센터,127.065136125653,37.6033946051136,주민센터
95,서울특별시 중랑구 면목로 397,면목본동 주민센터,127.087555200335,37.5873556125386,주민센터
96,서울특별시 중랑구 동일로101길 20-15,면목제2동 주민센터,127.079029450993,37.5897731346894,주민센터
97,서울특별시 중랑구 사가정로51길 48,면목제38동 주민센터,127.088069365426,37.582956763264,주민센터
98,서울특별시 중랑구 면목로 246,면목제4동 주민센터,127.085608469808,37.5747015059894,주민센터
99,서울특별시 중랑구 동일로 619,면목제5동 주민센터,127.079474454247,37.5857527876703,주민센터
