id,business_name,longitude,latitude,category
300,개봉3치안센터,126.8538254,37.48585275,파출소
301,수궁치안센터,126.8529377,37.49800443,파출소
302,시흥본치안센터,126.9041975,37.45553218,파출소
303,시흥3치안센터,126.9026278,37.44576842,파출소
304,하계1치안센터,127.0724702,37.63329159,파출소
305,월계치안센터,127.0514227,37.61001392,파출소
306,월계2치안센터,127.0724702,37.63329159,파출소
307,월계3치안센터,127.0724702,37.63329159,파출소
308,공릉치안센터,127.0724702,37.63329159,파출소
309,공릉2치안센터,127.0866283,37.62263599,파출소
310,방학2치안센터,127.0306643,37.66287293,파출소
311,답십리1치안센터,127.056811,37.56466269,파출소
312,답십리2치안센터,127.0733168,37.56784672,파출소
313,용두치안센터,127.056811,37.56466269,파출소
314,전농4치안센터,127.0733168,37.56784672,파출소
315,장안3치안센터,127.0733168,37.56784672,파출소
316,휘경2치안센터,127.0514227,37.61001392,파출소
317,상도2치안센터,126.939116,37.50416296,파출소
318,상도3치안센터,126.9205764,37.4985522,파출소
319,상도4치안센터,126.939116,37.50416296,파출소
320,상도5치안센터,126.939116,37.50416296,파출소
321,사당3치안센터,126.9869284,37.49090881,파출소
322,사당4치안센터,126.9869284,37.49090881,파출소
323,사당5치안센터,126.9869284,37.49090881,파출소
324,신대방2치안센터,126.9245256,37.49840342,파출소
325,아현치안센터,126.9553784,37.56245147,파출소
326,도화치안센터,126.656707,37.46708555,파출소
327,대흥치안센터,126.7925495,36.60584452,파출소
328,노고산치안센터,126.9346987,37.55449325,파출소
329,서교치안센터,126.9286583,37.5572378,파출소
330,동교치안센터,126.9286583,37.5572378,파출소
331,망원2치안센터,126.9037404,37.56162779,파출소
332,반포치안센터,127.0138721,37.5149944,파출소
333,잠원치안센터,127.0138721,37.5149944,파출소
334,방서치안센타,127.0044592,37.48236068,파출소
335,우면치안센터,127.027172,37.47184826,파출소
336,방배3치안센터,126.9869284,37.49090881,파출소
337,염곡치안센터,127.027172,37.47184826,파출소
338,구반포치안센터,126.9869284,37.49090881,파출소
339,방배4치안센터,126.9869284,37.49090881,파출소
340,마장치안센터,127.4500997,37.22325632,파출소
341,뚝섬치안센터,127.0443394,37.54645977,파출소
342,성수1치안센터,127.0443394,37.54645977,파출소
343,금남치안센터,127.2043331,36.49676043,파출소
344,보문치안센터,128.5111946,36.66311704,파출소
345,삼선치안센터,127.0135003,37.58620575,파출소
346,길음1치안센터,127.0250321,37.60389934,파출소
347,정릉1치안센터,127.0153698,37.60387937,파출소
348,정릉3치안센터,127.0250321,37.60389934,파출소
349,정릉4치안센터,127.0250321,37.60389934,파출소
350,성북1치안센터,127.0250321,37.60389934,파출소
351,석관1치안센터,127.0514227,37.61001392,파출소
352,장위1치안센터,127.0514227,37.61001392,파출소
353,장위2치안센터,127.0514227,37.61001392,파출소
354,월곡2치안센터,127.1292854,37.03922604,파출소
355,종암2치안센터,127.0250321,37.60389934,파출소
356,송파1치안센터,127.1093443,37.50635263,파출소
357,잠실치안센터,127.1093443,37.50635263,파출소
358,잠실5치안센터,127.0592782,37.5100077,파출소
359,석촌치안센터,127.1093443,37.50635263,파출소
360,가락2치안센터,127.1323843,37.49321762,파출소
361,문정2치안센터,127.1323843,37.49321762,파출소
362,장지치안센터,127.1323843,37.49321762,파출소
363,영등포2치안센터,126.8987213,37.49342858,파출소
364,도림치안센터,126.9047076,37.50953994,파출소
365,신길3치안센터,126.9047076,37.50953994,파출소
366,신길5치안센터,126.9077814,37.50065126,파출소
367,양평2치안센터,126.8965073,37.55394518,파출소
368,신사1치안센터,126.9179454,37.6044429,파출소
369,증산치안센터,128.036338,35.90160214,파출소
370,수색치안센터,126.9037404,37.56162779,파출소
371,응암1치안센터,126.9179454,37.6044429,파출소
372,응암4치안센터,126.9179454,37.6044429,파출소
373,역촌1치안센터,126.9179454,37.6044429,파출소
374,불광1치안센터,126.9329269,37.61830237,파출소
375,불광2치안센터,126.9329269,37.61830237,파출소
376,구산치안센터,126.9179454,37.6044429,파출소
377,갈현치안센터,126.9329269,37.61830237,파출소
378,신도치안센터,126.9312811,37.63431015,파출소
379,상림치안센터,126.9290194,37.64425568,파출소
380,망우3치안센터,127.0866283,37.62263599,파출소
381,면목4치안센터,127.0841733,37.58318882,파출소
382,면목7치안센터,127.0841733,37.58318882,파출소
383,면목2치안센터,127.0841733,37.58318882,파출소
384,면목1치안센터,127.0841733,37.58318882,파출소
