road_address,business_name,longitude,latitude,category
"서울특별시 동대문구 서울시립대로 57, 천사병원 B1,1,2,3,6층 (전농동)",다일천사병원,127.047618863634,37.5766741362136,병원
서울특별시 동대문구 장한로 143 (장안동),코리아병원,127.071518871889,37.5731976621686,병원
"서울특별시 종로구 새문안로5가길 33, 도반 빌딩 2~12층,14층일부 (내자동)",도반한방병원,126.972903532517,37.5749585598862,병원
서울특별시 동대문구 천호대로 2 (신설동),시카고치과병원,127.023557307449,37.5750052699082,병원
"서울특별시 동대문구 장한로 152, 지하1~2층, 지상3 ~10층 (장안동)",햇살요양병원,127.072181420118,37.5740057214541,병원
서울특별시 동대문구 천호대로83길 44 (장안동),맑은수병원,127.065546531255,37.5638839349002,병원
서울특별시 동대문구 답십리로 261 (장안동),참튼튼병원,127.069359147079,37.572732776108,병원
서울특별시 동대문구 무학로 193-1 (용두동),날개병원,127.029498659534,37.5816271425374,병원
"서울특별시 동대문구 답십리로 266, 파워스빌딩 (장안동)",린여성병원,127.069844464433,37.5722812717492,병원
서울특별시 동대문구 천호대로 259-1 (답십리동),효림요양병원,127.050944682694,37.5686323592214,병원
서울특별시 동대문구 한천로 4 (장안동),영동병원,127.058553733243,37.5632449294324,병원
서울특별시 동대문구 고산자로 421 (용두동),서울명병원,127.037921931259,37.5773865518063,병원
서울특별시 동대문구 왕산로 137 (제기동),서울나은병원,127.038731404679,37.5785692943084,병원
서울특별시 동대문구 망우로 82 (휘경동),삼육치과병원,127.06355328121,37.5862119387672,병원
서울특별시 동대문구 경희대로 23 (회기동),경희대학교한방병원,127.050741696591,37.5937762050989,병원
"서울특별시 동대문구 무학로 88 (용두동, 지하2~지상8층)",왕십리휴요양병원,127.031273373243,37.5721224568918,병원
서울특별시 동대문구 한천로 49 (답십리동),멘토스병원,127.061619144834,37.5665654319352,병원
서울특별시 동대문구 고산자로 379 (용두동),서울에이스요양병원,127.037720235728,37.5736476693503,병원
서울특별시 동대문구 경희대로 23 (회기동),경희대학교병원,127.050741696591,37.5937762050989,병원
"서울특별시 동대문구 경희대로 23 (회기동, 경희의료원)",경희대학교치과병원,127.050741696591,37.5937762050989,병원
서울특별시 동대문구 망우로 82 (휘경동),삼육서울병원,127.06355328121,37.5862119387672,병원
"서울특별시 동대문구 왕산로 259, 서울성심병원 (청량리동)",서울성심병원,127.049819830411,37.5841890473051,병원
서울특별시 동대문구 천호대로 421 (장안동),지혜병원,127.065927224471,37.561626817119,병원
"서울특별시 동대문구 장한로 200 (장안동, KS빌딩)",대한민국요양병원,127.072483976271,37.5782947193958,병원
"서울특별시 동대문구 장한로32길 7, 장안동의료시설 (장안동)",엔플러스병원,127.072583233437,37.5754686901664,병원
서울특별시 종로구 삼청로10길 13 (삼청동),서울지구병원,126.982458095352,37.5874464270086,병원
서울특별시 종로구 대학로 101 (연건동),서울대학교병원,126.997196437908,37.5804523853297,병원
"서울특별시 종로구 평창문화로 75, 글로리아타운 2층일부,3,5층 (평창동)",로이병원,126.96900620111,37.606862635259,병원
서울특별시 종로구 통일로 256 (무악동),세란병원,126.95770832178,37.5753392693516,병원
서울특별시 종로구 대학로 101 (연건동),서울대학교치과병원,126.997196437908,37.5804523853297,병원
서울특별시 종로구 새문안로 29 (평동),강북삼성병원,126.967812703696,37.5688677261045,병원
"서울특별시 종로구 대학로 89, 대학로빌딩 지하1, 지상2~6층 (연건동)",치휴한방병원,127.001809991044,37.5792304768008,병원
"서울특별시 중구 동호로 202, 반도정형외과 (신당동)",반도정형외과병원,127.010110415753,37.5559931963298,병원
"서울특별시 중구 장충단로 263, 밀리오레상가건물 14층 (을지로6가)",더블유치과병원,127.008472686741,37.5681156942942,병원
"서울특별시 중랑구 용마산로117길 49, 장스여성병원 비동 (7층 일부제외)동 (망우동)",장스여성병원,127.097561434831,37.5997087386745,병원
서울특별시 중랑구 면목로 473 (상봉동),강북21세기병원,127.085631420521,37.5940484210525,병원
"서울특별시 중랑구 망우로 474 (망우동, 조앤조병원)",조앤조병원,127.10471509743,37.6003063622164,병원
"서울특별시 중랑구 망우로 400, 2층~3층(201호~204호,301호~304호) (망우동)",경동한방병원,127.096589961709,37.5987572807336,병원
서울특별시 중랑구 망우로 476 (망우동),서울라본병원,127.105093670612,37.6003118821631,병원
서울특별시 중랑구 동일로 890 (묵동),마디세상병원,127.078189221962,37.6099151597192,병원
"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",의료법인풍산의료재단동부제일병원,127.109547154587,37.6008839257705,병원
"서울특별시 중랑구 봉우재로 234, 연세산돌병원 지하1층~7층 (망우동)",연세산돌병원,127.098876946116,37.5951721459585,병원
"서울특별시 중랑구 망우로 316, 이지팰리스 5~7층 503-2,504,505,601~605,701~705호 (상봉동)",한걸음요양병원,127.087565034141,37.5965223858128,병원
"서울특별시 중랑구 동일로 679 (면목동, 88병원)",팔팔병원,127.07969838544,37.5909406409469,병원
서울특별시 중랑구 신내로 156 (신내동),서울특별시서울의료원,127.099186989431,37.6130913124974,병원
"서울특별시 중랑구 봉화산로 64 (중화동, 디엔에프병원)",디앤에프병원,127.0814933261,37.6014874991796,병원
서울특별시 중랑구 공릉로 76 (묵동),의료법인한국의료재단프라임병원,127.07946003191,37.6172283555794,병원
서울특별시 중랑구 양원역로 38 (망우동),서울특별시 북부병원,127.10768066266,37.6043947292607,병원
서울특별시 중랑구 망우로 470 (망우동),러스크서울병원,127.104326339173,37.6001433569352,병원
"서울특별시 중랑구 봉화산로 194, 신아타운 4,5층 (신내동)",로하스동서울요양병원,127.094707041869,37.6064526315197,병원
"서울특별시 중랑구 망우로 403, 삼부빌딩 5~7층 (망우동)",마인드웰병원,127.096874533303,37.5994577479171,병원
"서울특별시 중구 다산로 175, 3층 (신당동, 명덕빌딩)",유치과병원,127.012891334533,37.5592938191734,병원
"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",국립중앙의료원,127.005484601979,37.5677264605676,병원
"서울특별시 중랑구 동일로 643, 화성빌딩 지하1, 2~8층 (면목동)",늘찬병원,127.079680860838,37.5879908042663,병원
"서울특별시 중구 명동길 43, 7층 (명동1가, 신한은행)",라임나무치과병원,126.9847370548,37.5639981807195,병원
"서울특별시 중구 다산로 78, 송도병원 (신당동)",서울송도병원,127.008381705394,37.5511665956999,병원
"서울특별시 중구 퇴계로 97, 3층 306호 (충무로1가, 고려대연각센터빌딩)",한누리치과병원,126.982545572081,37.5609575542822,병원
"서울특별시 중구 다산로 258, 리마크빌 동대문 2,3층 (흥인동)",참바로병원,127.016623843671,37.5657948536437,병원
서울특별시 용산구 대사관로 59 (한남동),순천향대학교 부속 서울병원,127.003878033451,37.5342808357653,병원
서울특별시 용산구 이촌로 318 (이촌동),금강아산병원(재단법인 아산사회복지재단),126.98273008257,37.5176798435221,병원
서울특별시 성동구 동일로 93 (성수동2가),서울효사랑요양병원,127.063100424635,37.54114957538,병원
"서울특별시 성북구 종암로 129, 청한빌딩 4,5층 (종암동)",한마음한방병원,127.032727558227,37.6014264034926,병원
서울특별시 성북구 화랑로 271 (장위동),의료법인유라의료재단 온누리요양병원,127.058864918281,37.6121771414221,병원
서울특별시 성동구 왕십리로 269 (행당동),9988병원,127.037479052118,37.5586057086894,병원
서울특별시 성북구 동소문로47길 8 (길음동),서울척병원,127.029301707499,37.6088705624212,병원
서울특별시 성북구 동소문로 215 (정릉동),새마음요양병원,127.021466304531,37.6013110492986,병원
서울특별시 성북구 보문로 46 (보문동7가),보문효사랑요양병원,127.022723646794,37.5797357433539,병원
"서울특별시 성북구 동소문로 106, 유타 8~9층 (동선동1가)",성북미올한방병원,127.017088831326,37.5925747617089,병원
서울특별시 성북구 북악산로1길 71 (정릉동),의료법인참예원의료재단 성북참요양병원,127.005193513658,37.5976570265011,병원
서울특별시 성북구 보문로 86 (보문동4가),성북웰니스요양병원,127.020950107582,37.5830049665435,병원
서울특별시 성북구 동소문로 306 (하월곡동),동서요양병원,127.028946905185,37.6068849590178,병원
"서울특별시 강남구 언주로 871, 호산병원 (신사동)",호산여성병원,127.033354132164,37.5285677154605,병원
"서울특별시 성북구 솔샘로1길 19, 그린존 1~7층 (정릉동)",플러스요양병원,127.003908826541,37.6082799327366,병원
서울특별시 성동구 마장로 207 (홍익동),서울특별시장애인치과병원,127.032808348431,37.5667085892056,병원
서울특별시 성북구 종암로 31 (종암동),성북서울요양병원,127.035858243592,37.5931057410869,병원
서울특별시 성북구 종암로 191 (하월곡동),사회복지법인 성가소비녀회 성가복지병원,127.030683631101,37.6069290291527,병원
서울특별시 성북구 동소문로46길 10 (하월곡동),성북우리아이들병원,127.029329681119,37.6068511674943,병원
"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),127.026248862202,37.5873771473625,병원
서울특별시 성동구 광나루로 243 (송정동),학교법인대진교육재단 제인병원,127.056943711312,37.5494612677553,병원
서울특별시 성동구 왕십리로 222-1 (사근동),한양대학교병원,127.045715688792,37.5585815432773,병원
서울특별시 성동구 무학로2길 8 (도선동),연세슬기병원,127.030678010912,37.5642703458178,병원
서울특별시 성동구 동일로 133 (성수동2가),연세바로척병원,127.064910617121,37.5444022833818,병원
서울특별시 성동구 왕십리로 382 (하왕십리동),재단법인베스티안재단베스티안서울병원,127.028019796271,37.5651102845783,병원
"서울특별시 광진구 동일로 92-1, B1~2, 2~7층 (자양동)",서울프라임병원,127.063590210516,37.5408266646495,병원
서울특별시 강북구 월계로 183 (번동),꿈의숲요양병원,127.044900910895,37.6205757158557,병원
"서울특별시 강북구 도봉로 155, 서울민병원 (미아동)",민병원,127.027280383769,37.6226164357907,병원
"서울특별시 강북구 도봉로 187, 지하1층, 지상1층~지상5층 (미아동)",강북으뜸병원,127.026184524499,37.6254205559935,병원
"서울특별시 강북구 도봉로 77, 지하2층~지하1층, 3층~8층층 (미아동)",서울유병원,127.029551791451,37.6160730052361,병원
서울특별시 강북구 도봉로 74 (미아동),햇빛병원,127.030285286084,37.6157674743173,병원
"서울특별시 강북구 삼양로 204 (미아동, 효성요양병원)",효성요양병원,127.020454038954,37.6220309133259,병원
서울특별시 강북구 도봉로 266 (미아동),포근한병원,127.02417309812,37.6322985747098,병원
"서울특별시 강북구 도봉로 374 (번동, 서울현대병원)",서울현대병원,127.028504374531,37.6402559204261,병원
"서울특별시 강북구 한천로 1083, 수유동 (수유동, 광산타워)",강북우리들병원,127.022634105373,37.6425448823211,병원
"서울특별시 강북구 한천로 1002, 북서울요양병원 (번동)",북서울요양병원,127.030017007593,37.6381346270653,병원
"서울특별시 강북구 도봉로 161, 서울컨벤션웨딩홀 (미아동)",강북휴요양병원,127.027006795941,37.6231640287055,병원
"서울특별시 강북구 삼각산로 58 (수유동, 국립재활원)",국립재활원,127.010264590667,37.638655704921,병원
"서울특별시 강북구 도봉로 358 (번동, 코스타타워)",경희치과병원,127.027474954377,37.6391358802369,병원
"서울특별시 강북구 도봉로 301 (수유동, 대한병원)",의료법인성화의료재단  대한병원,127.022673311792,37.6354702517404,병원
서울특별시 강북구 덕릉로 73 (수유동),신일병원,127.021825891177,37.6347745804936,병원
서울특별시 강북구 도봉로 181(미아동),경희황소한방병원,127.026239493091,37.6248559853562,병원
서울특별시 광진구 천호대로 568 (능동),연세무척나은병원,127.080898776139,37.5562629735009,병원
